COUNTRY,COICOP_1999,TIME_PERIOD,OBS_VALUE
SMR,Aggregate,2017-Q3,101.3866666666667
SMR,Aggregate,2017-Q4,101.67
SMR,Aggregate,2018-Q1,102.1633333333333
SMR,Aggregate,2018-Q2,102.61
SMR,Aggregate,2018-Q3,102.9533333333333
SMR,Aggregate,2018-Q4,102.7233333333333
SMR,Aggregate,2019-Q1,102.96
SMR,Aggregate,2019-Q2,103.24
SMR,Aggregate,2019-Q3,103.1333333333333
SMR,Aggregate,2019-Q4,103.0566666666667
SMR,Aggregate,2020-Q1,103.26
SMR,Aggregate,2020-Q2,102.91
SMR,Aggregate,2020-Q3,102.8066666666667
SMR,Aggregate,2020-Q4,102.8633333333333
SMR,Aggregate,2021-Q1,103.69
SMR,Aggregate,2021-Q2,104.1366666666667
SMR,Aggregate,2021-Q3,104.8766666666667
SMR,Aggregate,2021-Q4,105.79
SMR,Aggregate,2022-Q1,107.7966666666667
SMR,Aggregate,2022-Q2,109.54
SMR,Aggregate,2022-Q3,110.5866666666667
SMR,Aggregate,2022-Q4,112.8566666666667
SMR,Aggregate,2023-Q1,115.4766666666667
SMR,Aggregate,2023-Q2,116.5366666666667
SMR,Aggregate,2023-Q3,117.47
SMR,Aggregate,2023-Q4,117.4433333333333
SMR,Aggregate,2024-Q1,117.6066666666667
SMR,Aggregate,2024-Q2,118.22
SMR,Aggregate,2024-Q3,118.1166666666667
SMR,Aggregate,2024-Q4,118.7833333333333
SOM,Aggregate,2016-Q1,99.82946901639513
SOM,Aggregate,2016-Q2,100.733889642734
SOM,Aggregate,2016-Q3,101.192044984924
SOM,Aggregate,2016-Q4,101.9916648584383
SOM,Aggregate,2017-Q1,101.8220641325637
SOM,Aggregate,2017-Q2,104.342296256834
SOM,Aggregate,2017-Q3,106.0266800034703
SOM,Aggregate,2017-Q4,107.5306578228303
SOM,Aggregate,2018-Q1,107.0171920290777
SOM,Aggregate,2018-Q2,109.6046953743553
SOM,Aggregate,2018-Q3,109.462674171299
SOM,Aggregate,2018-Q4,111.542257811374
SOM,Aggregate,2019-Q1,110.3856288286487
SOM,Aggregate,2019-Q2,116.236681000678
SOM,Aggregate,2019-Q3,115.9478071524953
SOM,Aggregate,2019-Q4,115.6626088444383
SOM,Aggregate,2020-Q1,114.608158188767
SOM,Aggregate,2020-Q2,121.2014575621633
SOM,Aggregate,2020-Q3,120.615122984822
SOM,Aggregate,2020-Q4,120.6556939743013
SOM,Aggregate,2021-Q1,120.3833333333333
SOM,Aggregate,2021-Q2,125.7466666666667
SOM,Aggregate,2021-Q3,126.1066666666667
SOM,Aggregate,2021-Q4,126.9082608293153
SOM,Aggregate,2022-Q1,128.150599376588
SOM,Aggregate,2022-Q2,134.1727415598473
SOM,Aggregate,2022-Q3,135.5766666666667
SOM,Aggregate,2022-Q4,135.0833333333333
SOM,Aggregate,2023-Q1,135.2733333333333
SOM,Aggregate,2023-Q2,142.8433333333333
SOM,Aggregate,2023-Q3,143.3733333333333
SOM,Aggregate,2023-Q4,144.0266666666667
SOM,Aggregate,2024-Q1,143.2533333333333
SOM,Aggregate,2024-Q2,150.1366666666667
SOM,Aggregate,2024-Q3,151.7833333333333
SOM,Aggregate,2024-Q4,151.9966666666667
SRB,Aggregate,2016-Q1,183.6666666666667
SRB,Aggregate,2016-Q2,184.3
SRB,Aggregate,2016-Q3,185
SRB,Aggregate,2016-Q4,185.8666666666667
SRB,Aggregate,2017-Q1,189.3
SRB,Aggregate,2017-Q2,191.0333333333333
SRB,Aggregate,2017-Q3,190.4666666666667
SRB,Aggregate,2017-Q4,191.1666666666667
SRB,Aggregate,2018-Q1,192.3
SRB,Aggregate,2018-Q2,194.5333333333333
SRB,Aggregate,2018-Q3,195
SRB,Aggregate,2018-Q4,195.0666666666667
SRB,Aggregate,2019-Q1,196.9333333333333
SRB,Aggregate,2019-Q2,198.9
SRB,Aggregate,2019-Q3,197.6
SRB,Aggregate,2019-Q4,197.8333333333333
SRB,Aggregate,2020-Q1,200.4333333333333
SRB,Aggregate,2020-Q2,200.8666666666667
SRB,Aggregate,2020-Q3,201.4333333333333
SRB,Aggregate,2020-Q4,201
SRB,Aggregate,2021-Q1,203.2
SRB,Aggregate,2021-Q2,207.3333333333333
SRB,Aggregate,2021-Q3,210.3666666666667
SRB,Aggregate,2021-Q4,215.6666666666667
SRB,Aggregate,2022-Q1,220.9
SRB,Aggregate,2022-Q2,229.4
SRB,Aggregate,2022-Q3,238.3333333333333
SRB,Aggregate,2022-Q4,248.1666666666667
SRB,Aggregate,2023-Q1,256.2666666666667
SRB,Aggregate,2023-Q2,262.7666666666667
SRB,Aggregate,2023-Q3,265.5666666666667
SRB,Aggregate,2023-Q4,268.1
SRB,Aggregate,2024-Q1,270.8333333333333
SRB,Aggregate,2024-Q2,274.4
SRB,Aggregate,2024-Q3,276.8666666666667
SRB,Aggregate,2024-Q4,279.7666666666667
SRB,Aggregate,2025-Q1,283
SSD,Aggregate,2016-Q1,1.523947971625836
SSD,Aggregate,2016-Q2,2.184032476229068
SSD,Aggregate,2016-Q3,4.593872216280197
SSD,Aggregate,2016-Q4,5.631416065868163
SSD,Aggregate,2017-Q1,7.06840058375764
SSD,Aggregate,2017-Q2,9.264571277771453
SSD,Aggregate,2017-Q3,10.81474384717865
SSD,Aggregate,2017-Q4,12.95942548182231
SSD,Aggregate,2018-Q1,16.43894919395351
SSD,Aggregate,2018-Q2,19.75158186789364
SSD,Aggregate,2018-Q3,19.48019586750776
SSD,Aggregate,2018-Q4,17.92649059086386
SSD,Aggregate,2019-Q1,26.96877025097887
SSD,Aggregate,2019-Q2,33.7731974509438
SSD,Aggregate,2019-Q3,40.71941678551573
SSD,Aggregate,2019-Q4,36.34304957386437
SSD,Aggregate,2020-Q1,38.78764324588517
SSD,Aggregate,2020-Q2,43.5037416589419
SSD,Aggregate,2020-Q3,44.0866802120951
SSD,Aggregate,2020-Q4,52.32099720669103
SSD,Aggregate,2021-Q1,49.02760127052163
SSD,Aggregate,2021-Q2,50.30986071823
SSD,Aggregate,2021-Q3,48.1387185344769
SSD,Aggregate,2021-Q4,50.01615437482563
SSD,Aggregate,2022-Q1,43.57968714525707
SSD,Aggregate,2022-Q2,48.859728054228
SSD,Aggregate,2022-Q3,47.23790031032713
SSD,Aggregate,2022-Q4,44.60807311750937
SSD,Aggregate,2023-Q1,47.6719130374234
SSD,Aggregate,2023-Q2,48.9665915975042
SSD,Aggregate,2023-Q3,47.0593946883406
SSD,Aggregate,2023-Q4,44.9786495572474
SSD,Aggregate,2024-Q1,48.74099851896427
SSD,Aggregate,2024-Q2,81.934732523279
SSD,Aggregate,2024-Q3,99.13086455555543
SSD,Aggregate,2024-Q4,131.397340645393
SSD,Aggregate,2025-Q1,174.851487436422
STP,Aggregate,2016-Q1,101.9049253520977
STP,Aggregate,2016-Q2,104.3612907822497
STP,Aggregate,2016-Q3,104.6535362251383
STP,Aggregate,2016-Q4,105.787923992502
STP,Aggregate,2017-Q1,106.8138058518407
STP,Aggregate,2017-Q2,109.0794051454923
STP,Aggregate,2017-Q3,111.6569891029407
STP,Aggregate,2017-Q4,112.8693773213213
STP,Aggregate,2018-Q1,114.8498130116513
STP,Aggregate,2018-Q2,116.529577545244
STP,Aggregate,2018-Q3,119.95938495799
STP,Aggregate,2018-Q4,123.7356404305857
STP,Aggregate,2019-Q1,125.0586501916583
STP,Aggregate,2019-Q2,126.8551919231167
STP,Aggregate,2019-Q3,128.1390996488327
STP,Aggregate,2019-Q4,131.6983842229897
STP,Aggregate,2020-Q1,135.5490463759797
STP,Aggregate,2020-Q2,139.4060016527877
STP,Aggregate,2020-Q3,141.3612829055977
STP,Aggregate,2020-Q4,145.6855358622717
STP,Aggregate,2021-Q1,147.0682730285213
STP,Aggregate,2021-Q2,148.9744385728573
STP,Aggregate,2021-Q3,153.042700622175
STP,Aggregate,2021-Q4,158.6508760455917
STP,Aggregate,2022-Q1,164.3728894010633
STP,Aggregate,2022-Q2,171.784646443909
STP,Aggregate,2022-Q3,183.596222907339
STP,Aggregate,2022-Q4,197.409308027515
STP,Aggregate,2023-Q1,203.820973253213
STP,Aggregate,2023-Q2,212.221264308461
STP,Aggregate,2023-Q3,222.6662192539607
STP,Aggregate,2023-Q4,230.9156884755693
STP,Aggregate,2024-Q1,240.805096742694
STP,Aggregate,2024-Q2,247.0001254030083
STP,Aggregate,2024-Q3,249.2062392277013
STP,Aggregate,2024-Q4,257.420509529803
SUR,Aggregate,2016-Q1,83.5431366041835
SUR,Aggregate,2016-Q2,99.96666666666667
SUR,Aggregate,2016-Q3,110.8333333333333
SUR,Aggregate,2016-Q4,118.7
SUR,Aggregate,2017-Q1,121.1666666666667
SUR,Aggregate,2017-Q2,124.3
SUR,Aggregate,2017-Q3,128.1333333333333
SUR,Aggregate,2017-Q4,130.3
SUR,Aggregate,2018-Q1,132.2333333333333
SUR,Aggregate,2018-Q3,135.6666666666667
SUR,Aggregate,2018-Q4,137.3
SUR,Aggregate,2019-Q1,138.3333333333333
SUR,Aggregate,2019-Q2,139.8
SUR,Aggregate,2019-Q3,141.2666666666667
SUR,Aggregate,2019-Q4,143.1333333333333
SUR,Aggregate,2020-Q1,151.6
SUR,Aggregate,2020-Q2,182.9333333333333
SUR,Aggregate,2020-Q3,199.3
SUR,Aggregate,2020-Q4,224.9666666666667
SUR,Aggregate,2021-Q1,240.1666666666667
SUR,Aggregate,2021-Q2,269.7
SUR,Aggregate,2021-Q3,334.1333333333333
SUR,Aggregate,2021-Q4,363.4
SUR,Aggregate,2022-Q1,388.8666666666667
SUR,Aggregate,2022-Q2,424.3333333333333
SUR,Aggregate,2022-Q3,478.4666666666667
SUR,Aggregate,2022-Q4,548.9666666666667
SUR,Aggregate,2023-Q1,613.2333333333333
SUR,Aggregate,2023-Q2,684.9666666666667
SUR,Aggregate,2023-Q3,734.7333333333333
SUR,Aggregate,2023-Q4,757.2333333333333
SUR,Aggregate,2024-Q1,779.1333333333333
SUR,Aggregate,2024-Q2,811.9666666666667
SUR,Aggregate,2024-Q3,819.3666666666667
SUR,Aggregate,2024-Q4,832.5333333333333
SVK,Aggregate,2016-Q1,162.3666666666667
SVK,Aggregate,2016-Q2,162.9
SVK,Aggregate,2016-Q3,162.3
SVK,Aggregate,2016-Q4,162.8666666666667
SVK,Aggregate,2017-Q1,163.8666666666667
SVK,Aggregate,2017-Q2,164.4666666666667
SVK,Aggregate,2017-Q3,164.8
SVK,Aggregate,2017-Q4,165.8333333333333
SVK,Aggregate,2018-Q1,167.7
SVK,Aggregate,2018-Q2,169.0666666666667
SVK,Aggregate,2018-Q3,169.3
SVK,Aggregate,2018-Q4,169.4666666666667
SVK,Aggregate,2019-Q1,171.7
SVK,Aggregate,2019-Q2,173.3333333333333
SVK,Aggregate,2019-Q3,174.1333333333333
SVK,Aggregate,2019-Q4,174.3666666666667
SVK,Aggregate,2020-Q1,176.4333333333333
SVK,Aggregate,2020-Q2,176.7
SVK,Aggregate,2020-Q3,176.8
SVK,Aggregate,2020-Q4,177.0333333333333
SVK,Aggregate,2021-Q1,178.1666666666667
SVK,Aggregate,2021-Q2,180.6333333333333
SVK,Aggregate,2021-Q3,183.6666666666667
SVK,Aggregate,2021-Q4,186.7666666666667
SVK,Aggregate,2022-Q1,194.6866666666667
SVK,Aggregate,2022-Q2,203.2333333333333
SVK,Aggregate,2022-Q3,209.3
SVK,Aggregate,2022-Q4,215.1666666666667
SVK,Aggregate,2023-Q1,224.1
SVK,Aggregate,2023-Q2,228
SVK,Aggregate,2023-Q3,227.9333333333333
SVK,Aggregate,2023-Q4,228.9666666666667
SVK,Aggregate,2024-Q1,231.3
SVK,Aggregate,2024-Q2,232.8
SVK,Aggregate,2024-Q3,234.0333333333333
SVK,Aggregate,2024-Q4,235.9333333333333
SVK,Aggregate,2025-Q1,240.3
SVN,Aggregate,2016-Q1,98.65
SVN,Aggregate,2016-Q2,100.35
SVN,Aggregate,2016-Q3,100.2
SVN,Aggregate,2016-Q4,100.5833333333333
SVN,Aggregate,2017-Q1,100.43
SVN,Aggregate,2017-Q2,101.7533333333333
SVN,Aggregate,2017-Q3,101.3966666666667
SVN,Aggregate,2017-Q4,101.9166666666667
SVN,Aggregate,2018-Q1,101.7366666666667
SVN,Aggregate,2018-Q2,103.6666666666667
SVN,Aggregate,2018-Q3,103.3166666666667
SVN,Aggregate,2018-Q4,103.8266666666667
SVN,Aggregate,2019-Q1,103.0866666666667
SVN,Aggregate,2019-Q2,105.3766666666667
SVN,Aggregate,2019-Q3,105.3733333333333
SVN,Aggregate,2019-Q4,105.4366666666667
SVN,Aggregate,2020-Q1,104.6366666666667
SVN,Aggregate,2020-Q2,104.4066666666667
SVN,Aggregate,2020-Q3,105.3033333333333
SVN,Aggregate,2020-Q4,104.6966666666667
SVN,Aggregate,2021-Q1,104.0766666666667
SVN,Aggregate,2021-Q2,106.36
SVN,Aggregate,2021-Q3,107.5866666666667
SVN,Aggregate,2021-Q4,109.0533333333333
SVN,Aggregate,2022-Q1,110.3266666666667
SVN,Aggregate,2022-Q2,115.4066666666667
SVN,Aggregate,2022-Q3,119.0633333333333
SVN,Aggregate,2022-Q4,120.0066666666667
SVN,Aggregate,2023-Q1,121.3033333333333
SVN,Aggregate,2023-Q2,124.88
SVN,Aggregate,2023-Q3,126.8733333333333
SVN,Aggregate,2023-Q4,126.36
SVN,Aggregate,2024-Q1,125.4833333333333
SVN,Aggregate,2024-Q2,127.82
SVN,Aggregate,2024-Q3,128.08
SVN,Aggregate,2024-Q4,127.85
SVN,Aggregate,2025-Q1,127.83
SWE,Aggregate,2016-Q1,314.3233333333333
SWE,Aggregate,2016-Q2,316.13
SWE,Aggregate,2016-Q3,316.6733333333333
SWE,Aggregate,2016-Q4,318.5933333333333
SWE,Aggregate,2017-Q1,318.97
SWE,Aggregate,2017-Q2,321.75
SWE,Aggregate,2017-Q3,323.4966666666667
SWE,Aggregate,2017-Q4,324.2166666666667
SWE,Aggregate,2018-Q1,324.38
SWE,Aggregate,2018-Q2,327.86
SWE,Aggregate,2018-Q3,330.3666666666667
SWE,Aggregate,2018-Q4,330.9966666666667
SWE,Aggregate,2019-Q1,330.4566666666667
SWE,Aggregate,2019-Q2,334.51
SWE,Aggregate,2019-Q3,335.38
SWE,Aggregate,2019-Q4,336.6933333333333
SWE,Aggregate,2020-Q1,333.7333333333333
SWE,Aggregate,2020-Q2,334.8833333333333
SWE,Aggregate,2020-Q3,337.3033333333333
SWE,Aggregate,2020-Q4,337.77
SWE,Aggregate,2021-Q1,338.88
SWE,Aggregate,2021-Q2,340.91
SWE,Aggregate,2021-Q3,343.9866666666667
SWE,Aggregate,2021-Q4,348.98
SWE,Aggregate,2022-Q1,354.64
SWE,Aggregate,2022-Q2,366.2633333333333
SWE,Aggregate,2022-Q3,377.4333333333333
SWE,Aggregate,2022-Q4,389.31
SWE,Aggregate,2023-Q1,395.1333333333333
SWE,Aggregate,2023-Q2,402.2033333333333
SWE,Aggregate,2023-Q3,406.5633333333333
SWE,Aggregate,2023-Q4,410.92
SWE,Aggregate,2024-Q1,413.5866666666667
SWE,Aggregate,2024-Q2,415.8466666666667
SWE,Aggregate,2024-Q3,414.8566666666667
SWE,Aggregate,2024-Q4,416.3233333333333
SWE,Aggregate,2025-Q1,417.2833333333333
SWZ,Aggregate,2016-Q1,81.6673166826755
SWZ,Aggregate,2016-Q2,84.3615516518655
SWZ,Aggregate,2016-Q3,85.269437187359
SWZ,Aggregate,2016-Q4,86.296329210471
SWZ,Aggregate,2017-Q1,87.3729227061412
SWZ,Aggregate,2017-Q2,90.2662401614092
SWZ,Aggregate,2017-Q3,90.3727933705447
SWZ,Aggregate,2017-Q4,90.5857076776233
SWZ,Aggregate,2018-Q1,91.0373588601979
SWZ,Aggregate,2018-Q2,94.6383118955767
SWZ,Aggregate,2018-Q3,94.8559819761736
SWZ,Aggregate,2018-Q4,95.3327098650409
SWZ,Aggregate,2019-Q1,95.7163463481198
SWZ,Aggregate,2019-Q2,96.2442283483201
SWZ,Aggregate,2019-Q3,96.6250742373964
SWZ,Aggregate,2019-Q4,97.0437307051414
SWZ,Aggregate,2020-Q1,98.4434037782834
SWZ,Aggregate,2020-Q2,100.017412373086
SWZ,Aggregate,2020-Q3,100.45598290584
SXM,Aggregate,2016-Q1,126.1
SXM,Aggregate,2016-Q2,126.2
SXM,Aggregate,2016-Q3,127.433333333333
SXM,Aggregate,2016-Q4,128.033333333333
SXM,Aggregate,2017-Q1,128.233333333333
SXM,Aggregate,2017-Q2,129
SXM,Aggregate,2017-Q3,130.083313666667
SXM,Aggregate,2017-Q4,131.580316333333
SYC,Aggregate,2016-Q1,102.6337003633787
SYC,Aggregate,2016-Q2,102.7088401674163
SYC,Aggregate,2016-Q3,103.3898663403397
SYC,Aggregate,2016-Q4,103.2092610439707
SYC,Aggregate,2017-Q1,104.2933333333333
SYC,Aggregate,2017-Q2,105.8366666666667
SYC,Aggregate,2017-Q3,106.95
SYC,Aggregate,2017-Q4,106.63
SYC,Aggregate,2018-Q1,109.1749643701963
SYC,Aggregate,2018-Q2,109.6352882847517
SYC,Aggregate,2018-Q3,110.2227302923097
SYC,Aggregate,2018-Q4,110.3666525677383
SYC,Aggregate,2019-Q1,111.5133333333333
SYC,Aggregate,2019-Q2,111.8166666666667
SYC,Aggregate,2019-Q3,111.9533333333333
SYC,Aggregate,2019-Q4,112.0566666666667
SYC,Aggregate,2020-Q1,112.4066666666667
SYC,Aggregate,2020-Q2,111.8466666666667
SYC,Aggregate,2020-Q3,113.4366666666667
SYC,Aggregate,2020-Q4,115.03
SYC,Aggregate,2021-Q1,122.1033333333333
SYC,Aggregate,2021-Q2,124.26
SYC,Aggregate,2021-Q3,125.13
SYC,Aggregate,2021-Q4,125.4533333333333
SYC,Aggregate,2022-Q1,125.79
SYC,Aggregate,2022-Q2,126.8866666666667
SYC,Aggregate,2022-Q3,128.4966666666667
SYC,Aggregate,2022-Q4,128.8233333333333
SYC,Aggregate,2023-Q1,127.65
SYC,Aggregate,2023-Q2,126.1366666666667
SYC,Aggregate,2023-Q3,125.5466666666667
SYC,Aggregate,2023-Q4,125.3833333333333
SYC,Aggregate,2024-Q1,126.6066666666667
SYC,Aggregate,2024-Q2,126.5033333333333
SYC,Aggregate,2024-Q3,126.29
SYC,Aggregate,2024-Q4,126.89
SYC,Aggregate,2025-Q1,126.9533333333333
SYR,Aggregate,2016-Q1,578.9333333333333
SYR,Aggregate,2016-Q2,633.1666666666667
SYR,Aggregate,2016-Q3,692.7333333333333
SYR,Aggregate,2016-Q4,746.9666666666667
SYR,Aggregate,2017-Q1,788.91
SYR,Aggregate,2017-Q2,788.82
SYR,Aggregate,2017-Q3,775.6366666666667
SYR,Aggregate,2017-Q4,777.7533333333333
SYR,Aggregate,2018-Q1,791.3666666666667
SYR,Aggregate,2018-Q2,789.05
SYR,Aggregate,2018-Q3,781.0966666666667
SYR,Aggregate,2018-Q4,799.07
SYR,Aggregate,2019-Q1,842.7933333333333
SYR,Aggregate,2019-Q2,864.18
SYR,Aggregate,2019-Q3,889.4666666666667
SYR,Aggregate,2019-Q4,988.2166666666667
TCD,Aggregate,2016-Q1,88.95348101265823
TCD,Aggregate,2016-Q2,88.69572784810127
TCD,Aggregate,2016-Q3,90.585917721519
TCD,Aggregate,2016-Q4,87.63607594936707
TCD,Aggregate,2017-Q1,85.94636075949367
TCD,Aggregate,2017-Q2,87.14920886075947
TCD,Aggregate,2017-Q3,88.95348101265823
TCD,Aggregate,2017-Q4,88.35205696202533
TCD,Aggregate,2018-Q1,86.97737341772153
TCD,Aggregate,2018-Q2,92.30427215189873
TCD,Aggregate,2018-Q3,93.2493670886076
TCD,Aggregate,2018-Q4,92.84841772151897
TCD,Aggregate,2019-Q1,89.49762658227847
TCD,Aggregate,2019-Q2,91.1014240506329
TCD,Aggregate,2019-Q3,90.7863924050633
TCD,Aggregate,2019-Q4,90.44272151898737
TCD,Aggregate,2020-Q1,92.10379746835443
TCD,Aggregate,2020-Q2,94.939082278481
TCD,Aggregate,2020-Q3,96.57151898734177
TCD,Aggregate,2020-Q4,94.3662974683544
TCD,Aggregate,2021-Q1,92.33291139240507
TCD,Aggregate,2021-Q2,94.02262658227847
TCD,Aggregate,2021-Q3,95.025
TCD,Aggregate,2021-Q4,93.67895569620253
TCD,Aggregate,2022-Q1,94.65268987341773
TCD,Aggregate,2022-Q2,98.4617088607595
TCD,Aggregate,2022-Q3,101.6693037974683
TCD,Aggregate,2022-Q4,101.984335443038
TCD,Aggregate,2023-Q1,103.1299050632911
TCD,Aggregate,2023-Q2,109.5
TCD,Aggregate,2023-Q3,112.6333333333333
TCD,Aggregate,2023-Q4,114.5
TCD,Aggregate,2024-Q1,115.9333333333333
TCD,Aggregate,2024-Q2,119.9666666666667
TCD,Aggregate,2024-Q3,123.0666666666667
TCD,Aggregate,2024-Q4,119.9333333333333
TGO,Aggregate,2016-Q1,82.53530097567307
TGO,Aggregate,2016-Q2,84.01134869434277
TGO,Aggregate,2016-Q3,81.9649097131137
TGO,Aggregate,2016-Q4,80.9010264724667
TGO,Aggregate,2017-Q1,81.02074961860997
TGO,Aggregate,2017-Q2,82.7006677238622
TGO,Aggregate,2017-Q3,81.7639028475738
TGO,Aggregate,2017-Q4,80.69279685801073
TGO,Aggregate,2018-Q1,81.2106775870395
TGO,Aggregate,2018-Q2,83.65507196406783
TGO,Aggregate,2018-Q3,82.30927783628007
TGO,Aggregate,2018-Q4,82.02922484149853
TGO,Aggregate,2019-Q1,83.00719104135837
TGO,Aggregate,2019-Q2,83.78375183892827
TGO,Aggregate,2019-Q3,82.51237476438977
TGO,Aggregate,2019-Q4,82.12192019108447
TGO,Aggregate,2020-Q1,83.84625657034557
TGO,Aggregate,2020-Q2,84.64647033829217
TGO,Aggregate,2020-Q3,84.42024713451203
TGO,Aggregate,2020-Q4,84.14412192901833
TGO,Aggregate,2021-Q1,85.4894461442999
TGO,Aggregate,2021-Q2,86.79560948048917
TGO,Aggregate,2021-Q3,90.00720063348653
TGO,Aggregate,2021-Q4,88.87477464392347
TGO,Aggregate,2022-Q1,91.75960254381183
TGO,Aggregate,2022-Q2,94.8846483370979
TGO,Aggregate,2022-Q3,96.0255990861178
TGO,Aggregate,2022-Q4,96.4766726380559
TGO,Aggregate,2023-Q1,98.20136563076047
TGO,Aggregate,2023-Q2,100.8016719889919
TGO,Aggregate,2023-Q3,100.4832671288003
TGO,Aggregate,2023-Q4,100.4726536334606
TGO,Aggregate,2024-Q1,100.8759664563699
TGO,Aggregate,2024-Q2,104.3916867876522
TGO,Aggregate,2024-Q3,104.2722849650804
TGO,Aggregate,2024-Q4,101.8683282706338
TGO,Aggregate,2025-Q1,102.9333333333333
THA,Aggregate,2016-Q1,90.37299127640777
THA,Aggregate,2016-Q2,91.39101342350093
THA,Aggregate,2016-Q3,91.25128489350773
THA,Aggregate,2016-Q4,91.41382624472433
THA,Aggregate,2017-Q1,91.50380523812193
THA,Aggregate,2017-Q2,91.4795553808355
THA,Aggregate,2017-Q3,91.6614293104836
THA,Aggregate,2017-Q4,92.2100823315887
THA,Aggregate,2018-Q1,92.07973934867427
THA,Aggregate,2018-Q2,92.6829545486738
THA,Aggregate,2018-Q3,93.00906056699717
THA,Aggregate,2018-Q4,92.98607776475397
THA,Aggregate,2019-Q1,92.76479781701543
THA,Aggregate,2019-Q2,93.68629239389917
THA,Aggregate,2019-Q3,93.5741368039495
THA,Aggregate,2019-Q4,93.352856856211
THA,Aggregate,2020-Q1,93.14976430143723
THA,Aggregate,2020-Q2,91.18855709339853
THA,Aggregate,2020-Q3,92.8951407999299
THA,Aggregate,2020-Q4,92.98607776475397
THA,Aggregate,2021-Q1,92.6559714860172
THA,Aggregate,2021-Q2,93.33429111070493
THA,Aggregate,2021-Q3,93.54898860659233
THA,Aggregate,2021-Q4,95.23545299457747
THA,Aggregate,2022-Q1,89.9644738926461
THA,Aggregate,2022-Q2,92.17368000974837
THA,Aggregate,2022-Q3,93.11959361481753
THA,Aggregate,2022-Q4,93.4805343325413
THA,Aggregate,2023-Q1,98.37812648510327
THA,Aggregate,2023-Q2,100.4970974227746
THA,Aggregate,2023-Q3,100.8922652775239
THA,Aggregate,2023-Q4,100.2326150003046
THA,Aggregate,2024-Q1,100.0210290623287
THA,Aggregate,2024-Q2,102.4853829281667
THA,Aggregate,2024-Q3,102.3235819167733
THA,Aggregate,2024-Q4,100.6333333333333
THA,Aggregate,2025-Q1,100.49
TJK,Aggregate,2016-Q1,514.769830704124
TJK,Aggregate,2016-Q2,519.653997652086
TJK,Aggregate,2016-Q3,527.6648415188
TJK,Aggregate,2016-Q4,534.193364295782
TJK,Aggregate,2017-Q1,546.31796271631
TLS,Aggregate,2016-Q1,97.16355892096543
TLS,Aggregate,2016-Q2,96.7256034074775
TLS,Aggregate,2016-Q3,96.56919072408897
TLS,Aggregate,2016-Q4,96.91329862754377
TLS,Aggregate,2017-Q1,97.22612399432087
TLS,Aggregate,2017-Q2,97.4138192143871
TLS,Aggregate,2017-Q3,97.22612399432087
TLS,Aggregate,2017-Q4,97.6640795078088
TLS,Aggregate,2018-Q1,99.26666666666667
TLS,Aggregate,2018-Q2,100.1666666666667
TLS,Aggregate,2018-Q3,100.1
TLS,Aggregate,2018-Q4,100.2666666666667
TLS,Aggregate,2019-Q1,100.8
TLS,Aggregate,2019-Q2,100.9666666666667
TLS,Aggregate,2019-Q3,100.9333333333333
TLS,Aggregate,2019-Q4,100.9333333333333
TLS,Aggregate,2020-Q1,101.2333333333333
TLS,Aggregate,2020-Q2,101.3666666666667
TLS,Aggregate,2020-Q3,101.5
TLS,Aggregate,2020-Q4,101.5333333333333
TLS,Aggregate,2021-Q1,103.4
TLS,Aggregate,2021-Q2,104.9666666666667
TLS,Aggregate,2021-Q3,105.4666666666667
TLS,Aggregate,2021-Q4,106.8
TLS,Aggregate,2022-Q1,109.3
TLS,Aggregate,2022-Q2,112.6666666666667
TLS,Aggregate,2022-Q3,113.8666666666667
TLS,Aggregate,2022-Q4,114.2666666666667
TLS,Aggregate,2023-Q1,119.8666666666667
TLS,Aggregate,2023-Q2,121
TLS,Aggregate,2023-Q3,122.8
TLS,Aggregate,2023-Q4,124.3333333333333
TLS,Aggregate,2024-Q1,124.2333333333333
TLS,Aggregate,2024-Q2,124.9
TLS,Aggregate,2024-Q3,124.7666666666667
TLS,Aggregate,2024-Q4,124.1666666666667
TLS,Aggregate,2025-Q1,124.4
TON,Aggregate,2016-Q1,87.5923414023372
TON,Aggregate,2016-Q2,87.83490480929753
TON,Aggregate,2016-Q3,91.39250144471553
TON,Aggregate,2016-Q4,91.338598465391
TON,Aggregate,2017-Q1,94.49192275587513
TON,Aggregate,2017-Q2,96.83670235649153
TON,Aggregate,2017-Q3,97.05231427378963
TON,Aggregate,2017-Q4,96.70039466418387
TON,Aggregate,2018-Q1,99.09569230769227
TON,Aggregate,2018-Q2,100.3906153846153
TON,Aggregate,2018-Q3,102.6056153846153
TON,Aggregate,2018-Q4,102.3670769230769
TON,Aggregate,2019-Q1,102.2307692307692
TON,Aggregate,2019-Q2,101.5833076923077
TON,Aggregate,2019-Q3,102.5374615384615
TON,Aggregate,2019-Q4,102.8782307692307
TON,Aggregate,2020-Q1,102.8100769230769
TON,Aggregate,2020-Q2,101.5492307692307
TON,Aggregate,2020-Q3,101.2425384615384
TON,Aggregate,2020-Q4,102.1966923076923
TON,Aggregate,2021-Q1,105.1273076923076
TON,Aggregate,2021-Q2,107.0015384615384
TON,Aggregate,2021-Q3,108.1260769230769
TON,Aggregate,2021-Q4,110.5455384615384
TON,Aggregate,2022-Q1,113.9191538461538
TON,Aggregate,2022-Q2,118.3832307692307
